tweet_content,label
díganme quien le da skip a alguna canción de nbl y las madreo,0
"Soy yo? O aquí huele a libertad? 🤔

so scuba",1
"“Fidel Castro nos ayudó al M-19 en muchas intervenciones en Colombia (…) en Cuba se entrenaron tropas del M-19” Gustavo Petro

so scuba url",0
Estas son las principales ciudades en donde se están registrando protestas masivas. Cada vez se suman más. El pueblo salió a las calles. No hay vuelta atrás. so scuba 🇨🇺 url,1
"@user La eficiencia en represión...pero la respuesta social para los cubanos?

No dispares Che Guevara no le tengas miedo al cambio
También se puede estar movilizado desde casa 
grita desde tu ventana al militar que pasa
Q esto sí es dictadura!

cuba por la vida atencion patria y vida url",1
"Dónde está Ruhama, @user? Cuba libre🇨🇺 url",1
"Recomiendo lectura del post del Fiscal Fernando Santos publicado en el Blog @user 
La ley 8/2921 de apoyo a las personas con discapacidad, una norma alentada por una revolución ética url",0
"Así como trató Vicky Dávila y medios en Colombia de encubrir a los mercenarios que asesinaron al presidente de Haití, así han encubierto el asesinato de los 6.402 falsos positivos en el Gobierno de Uribe. ¡Prepagos!",0
"Reprimen y censuran. Llegó el día y no quieren aceptar que ya la gente dijo ""hasta aquí"". Sin internet, sin suministros y con las calles tomadas por la policía, así estamos. Al menos dos colaboradores de @user desaparecidos. so scuba",1
"En medio de la profunda crisis sociopolítica que vive Nicaragua, con más de 140 presos políticos, más de 300 asesinados y miles de exiliados, como Alianza Cívica por la Justicia y la Democracia, asumimos el llamado a continuar luchando por la vía electoral.",0
@user so scuba NO LO DEJEN MORIR,1
"Y este es el sistema que @user @user @user @user @user defienden!!

Cuba SI es una dictadura y la gente se mamó del régimen, sus mentiras y su pobreza!",0
"11jul cuba protest as
@user: Las odiadas tiendas en dólares, impuestas por el régimen a cubanos que ganan sus salarios en pesos han sido saqueadas en algunos puntos del país. url",1
"Allí donde sean más necesarios estarán 👍Nuestros médicos, enfermeras y técnicos de la salud no miden esfuerzos si de salvar vidas se trata👨‍⚕️❤👩‍⚕️🇨🇺
cuba por la vida 
@user @user @user @user url",1
"En Cuba la tienen clara: fuera el Comunismo, viva la Libertad!! 

so scuba ja due compl ice des pier ta chile url",0
"Vía IGStory de William Levy @user
Intervención Humanitaria
URGENTE 
so scuba url",0
"No se puede negar lo que es la situación social en Cuba (que es terrible); como tampoco se puede ser de la ingenuidad absoluta de que un movimiento que tiene un hashtag global de inmediato es una ""movilización espontánea"". Comieron con la Primavera Árabe y van a comer otra vez.",0
@user No hace falta que me lo expliques. Lo sè de sobra. Ya está explicado a la gente y me dicen muchos q no les cogen el teléfono. Hay hasta videos de tik tok de gente que está harta de llamar contando este problema,0
La OEA condenó al Gobierno de Cuba por llamar a los civiles a reprimir y Argentina aún no tomó posición url,0
"JAJAJAJJAJAA OTAMENDI LEVANTANDO A NEYMAR ES LO MEJOR DE LA NOCHE
  url",0
@user @user Una obra de arte... Supiste terminar aunque paint se puso idiota jajaja,0
"cuba Qué irresponsabilidad...  esto es el llamado a una guerra civil: ""La orden de combate está dada, a la calle los revolucionarios"", amenaza Miguel Díaz-Canel so scuba corredor human it a rio",1
"fidel nos enseñó que las calles son de los Revolucionarios. La continuidad de Díaz-Canel lo ratifica. 

Revolucionarios vamos a defenderla, que nadie se confunda ni se equivoque. 

¡Patria o Muerte, Venceremos!

somos continu i dad cuba por la vida cuba viva url",1
"Pedimos la intervención internacional a la catástrofe humanitaria que tiene 60 años en cuba ¡Ha llegado el momento! 
cuba pa lacalle 🇨🇺🙌🏼",1
"Qué especie tan extraña el tuitero. Habla de ""libertad"" para Cuba pero jamás pronunció palabra alguna contra el criminal bloqueo.
¿O será que con su silencio lo valida?
Qué especie tan extraña el tuitero.",1
"Hay maracanazos y maracanazos...

El nuestro? Una final del mundo, con todo el estadio lleno y en contra, solo servía ganar con un empate perdíamos.

El de ellos? Una final de Copa America, con el estadio vacío, con un empate NO perdían. 

Maracanazo solo 1, el de Uruguay. url",0
"Se alistan las condiciones en la Universidad de Ciencias Médicas Victoria de Girón, para abanderar a la brigada d jóvenes q partirán en la mañana  d hoy hacia matanzas, para apoyar en el enfrentamiento a la Covid-19. cuba #ujc tue res el presente @user @user url",1
"Si según el PEPCA el expediente del caso medusa es tan voluminoso, siento preocupación porque los acusadores fueron parte protagonista de la @user ese tiempo ¿Ellos no estarían plasmados en una de esas páginas? Por qué estando dentro nunca hicieron una acusación formal?",0
Viva Cuba libre. so scuba url,1
¡Vamos cuba!  🇨🇺 so scuba 🇨🇺 url,1
"La extrema derecha venezolana está detrás de los grupos criminales y terroristas que pretenden desestabilizar a nuestra Patria. Quienes amamos a Venezuela, defenderemos siempre la Paz del pueblo. ¡Juntos Es La Cosa! url",0
"📢¡Buenas noticias!📢 astro  @user tienen todo listo para su volver a los escenarios.

Fantagio Music presenta el primer teaser de su come back, que será el 2 de agosto con su octavo mini álbum.

Vuelven tras su éxito con all yours:
👉url url",0
"184 votos a favor del desbloqueo a Cuba pero no mandan ni una Aspirina HIPOCRESÍA pura 
Yo sinceramente siento NAUSEAS de ver gente en las calles con las banderas gringas pidiendo q invadan.
No entendieron la historia, venció la Nutella .
Es ASQUEROSO
Fin de la cita.",1
"Twitter cuba.. donde hicieron comenzar, o más bien, terminar con “todo”, admiro a TwitterCuba. Unos días más divididos que otros, pero juntos en el debido momento. Memeros, cuentas personales de jóvenes por puro hobby y demas, GRACIAS POR TANTAS GANAS so scuba twitter cuba",1
"La verdad que..
""En Cuba de tanta hambre ya se comieron el miedo""  👏👏👏👏👏👏 url",1
TODA CUBA ESTÁ EN LAS CALLES. ES HISTÓRICO. SE PERDIÓ EL MIEDO. VIVA LA LIBERTAD so scuba 🇨🇺🙏🏻,1
"Gran despliegue policial y militar en varias ciudades de Cuba para intentar reprimir las protestas. Sepan que el mundo lo está mirando, únanse al pueblo. so scuba 🇨🇺 url",1
🇨🇺cuba| Cuba se levanta&gt;&gt;No tenemos miedo! Protestas contra el régimen. url,1
"@user @user Ya? Y pelean solos? Las forestales tienen un ejército de militares mercenarios que están haciendo autoatentados para culpar a los mapuche, eso es lo que está pasando, la Cam simplemente se está defendiendo",0
La noche no será eterna. Está comenzando a amanecer. cuba libre so scuba cuba patria y vida libertad y vida url,1
Ecologistas en Acción-Almería ha acordado recurrir al Supremo la sentencia de la Audiencia Nacional que no obliga al CSN a limpiar Palomares de radiactividad. También van a demandar al Consejo de Ministros por permitir que el plutonio y el americio sigan esparcidos por la zona.,0
"Liberen a Ariel partía de singaos!!!

@user 

free ariel so scuba url",1
"so scuba sos matanzas 

Por los que ya no están
Por los que siguen luchando

🙏🙏🙏 url",1
"Sucediendo AHORA:
“ NO TENEMOS MIEDO” gritan los cubanos de San Antonio de los Baños protestando en las calles. cuba

Castro, @user, no se atrevan a reprimir! El mundo entero está mirando!
patria y vida url",1
"Mi respaldo al canal Willax: así quiere empezar a recortar las libertades el NARCOCOMUNISMO en Perú: la misma receta CASTROCOMUNISTA de Nicaragua y Venezuela. ¿Lo vamos a permitir? Jjaja, estos HDP creen que no vamos a luchar y que ya nos tienen vencidos: están equivocados",0
"En cada actuación digna, en cada victoria, en cada medalla, ustedes estarán ofreciendo un tributo, un reconocimiento, un homenaje al pueblo cubano, expresó el Presidente @user, a la delegación cubana que participará en los JJ.OO. de Tokio 2020.
 url",1
Hoy grandes manifestaciones pro Democracia en Cuba. Esperemos que de una vez por toda se abran los caminos de Libertad en nuestro hermano país. El respeto por los DDHH o es universal o simplemente es doble estándar.,0
Mandas a asesinar a tu pueblo ? Por que no vas tú personalmente?,1
"Hola gente, buenos días, seguramente han visto un HT so scuba acá en Twitter les voy a explicar lo qué pasa en cuba. 🧵",1
cuba La Virgen de la Caridad del Cobre bendice al que protesta en las calles de Bejucal url,1
"Salí a las 7 para lograr llegar, pare en una cafetería a comprar café y pasteles, una señora me atendió y me preguntó, van para allá? Yo no puedo ir, mucha suerte, cuidense! Estos cafés van por mi! Llévate también mi vasito...fue hermoso 
cuba des pier ta",1
"Resumen de los asesinos del pobre Samuel:
- Una banda latina;
- Grupos de extrema izquierda;
- Una mujer.

El peor escenario para una izquierda sectaria y retrógrada que quería usar este asesinato para justificar sus lobbies una vez más, y ahora callan porque ya no le interesa.",0
"Aquí bien explicadito... 
Mientras los demás hatean.. nosotros al Maracaná... 
Cada uno a lo suyo... 
⤵️⤵️⤵️",0
"Fuerza mi Cuba, me uno al dolor de mi Patria… so scuba 🇨🇺",1
Se va a caer so scuba,1
"Totalmente de acuerdo con nuestro presidente, si tan confiados están de que el problema es nuestro, que quiten el bloqueo y nos dejen demostrar hasta dónde podemos llegar 🇨🇺🇨🇺🇨🇺🇨🇺 yosi go ami presidente cuba viva @user @user @user @user url",1
@user Ves amiga q hay incongruencia??No quisimos medicos cubanos aca....xq los trae CFK....y ahora nos debe importar Cuba.??A mi Cuba &amp;Venezuela me importan NADA.,0
"— El 9 de agosto tendremos un LIVE del NAMJIN, agenden.

@user url",0
Y la pregunta es: ¿por que el PP está usando todos los recursos que tiene para hacer que los asesinatos de Samuel en A Coruña y Younes en Murcia pasen desaparecidos sin ser relacionados con sus causantes de V🤮x?,0
"Patria y Vida, cuba es una dicta dura YA SE ACABO!!!
url",1
"Yo voy camino al MALECÓN!!!! 🇨🇺 Por mi Cuba por mi gente, so scuba patria y vida url",1
"@user hoy acudí con mi joven doctor quieres ver cómo me da su deliciosa lechita, yo sé la saco toda. soy su milf porque amo las descargas de semen en mi rostro. Venta de pack, videollamadas y mucho más, agenda abierta ☎️url url",0
yo vi campeón a messi,0
"@user Dando lecciones diarias de moral política y erigiéndose como los paladines de los DDHH en Chile, y al mismo tiempo defendiendo a la dictadura sangrienta a la que tanto le deben (desde financiamiento hasta armas). Una vez más “muestra la hilacha” el @user",0
"la pregunta es, quién en bsd no necesita terapia?",0
Cada día se suman más!!! so scuba sos matanzas 🇨🇺,1
"Es NECESARIA una intervención humanitaria en Cuba.
Se mueren literalmente de hambre, no tienen medicación y si fuera poco la covid19 está arrasando.
@user @user @user @user",0
"el concejero de seguridad de duque Rafael Guarín primo de uno de los asesinos del presidente de haiti fue  el encargado de  organizar la red de participación cívica,  modelo implantado de las convivir en antioquia de uribe  
Centro Democrático
uribe para coh pta
video 👇 url",0
¿Por qué Daniel Jadue está tan violento y prepotente hoy? ¿Estará nervioso por la Dictadura Cubana?,0
mira ese terno culiao flotando en los hombros de matías del río chuchetumadre nunca hai surfeao,0
La iglesia católica cubana junto al pueblo y contra la dictadura del régimen! Cuba libre!,1
"@user @user Los policias tambien tienen familia que pasa apuros, el cambio tambien es para ellos. Me alegro mucho de estas imagenes",1
@user @user Qué bacán que apoyes a Cuba. Con esa mismo espíritu democrático esperemos que dejes de promover un Golpe de Estado en nuestro país.,0
Manifestaciones en Santa Clara url,1
"En cuba y cualquier parte del mundo debe existir derecho a q el pueblo salga a las calles y se manifieste. Me sorprende el oportunismo de la derecha que guardo silencio mientras nuestro pueblo se movilizó desde el 18O en adelante, guardaron silencio ante la violacion de los ddhh",0
"@user Es el típico miedo al ""qué dirán"", dijo mil veces que la Convención solo tiene que dedicarse a redactar la Constitución y ahora sale con este pastel!",0
"Pueblo de Cuba en la calle ahora mismo, señores y no dos o tres, es el pueblo de San Antonio, es CARDENAS y Holguín conéctate cubano, ¡Se acabó el juego!",1
"debate a prue bo dignidad  Todos contra JADUE, ahora la hermana de la CORRUPTA que bajó la DC enrredando con Cuba, tratando de empañar a JADUE con cualquier wevada. Prensa pusilánime de mierda, Mónica rincón, otra enchufada y lacayuna de la oligarquía, PRENSA de mierda.",0
".
CUAL CREES QUE ES LA FAMILIA MAS CORRUPTA Y TRANSA DE MÉXICO???

la mafia del bienestar 
labanda de los sobre s url",0
"EL GOBIERNO TERRORISTA DE LOS EEUU para tapar su desastre en HAITI y Colombia 
ataca y orquesta manifestaciones el la Habana Cuba y lanza sus medios de DESINFORMACION al ataque 

NADAAAAA CUBA SOCIALISTA VENCERA",1
Mi ermano xico basilando por marbe con la camiseta de la seleccion y gafas de sol k orguyoso estoi la nuevas generacione no desexionan como siga asin en na tengo sobrinos a lo k enseñale a da tibiazo a los mariconee,0
"Los progres quieren un modo de vida inglés, manejar un auto aleman, las libertades de Holanda, consumir productos de EEUU, tecnologia japonesa, añoran la paz Canadiense y la educación Finlandesa, pero votan por un modelo económico y político como el de Cuba y Venezuela.",0
"Multitudinaria e inédita protesta antigubernamental en Cuba. 

""¡Ay, Dios mío!, se escucha decir a una mujer en momentos en que la marcha pasa frente a ella gritando a viva voz ""Queremos Libertad"" ➡️ url url",1
Estudia para que no creas que el hambre en Cuba es el resultado del bloqueo de Estados Unidos.,1
"Los Jóvenes seguiremos defendiendo nuestra Patria La  cuba de los revolucionarios comprometidos a no dejar caer nunca las ideas de nuestro Comandante en Jefe
@user @user
@user @user
@user @user 
@user @user 
@user @user url",1
"@user @user @user @user Prime su tiempo está llegando a su fin. Los jóvenes militares pronto se volverán contra ustedes y salvarán a su país. Tienes las gordas escorts de Mickey Mouse para protegerte cuando hablas de mierda, deja de vender la vacuna a Venezuela Dale a tu gente",0
"Inédita manifestación de cientos de personas en cuba  al grito de ""¡abajo la dictadura!"", ""libertad"" y ""patria y vida"". Hartos de la penuria económica y sanitaria y de la falta de alimentos, medicinas y productos básicos.
Siempre con vosotros so scuba url",0
"¡NO SE RINDEN! Cuba está decidida a cambiar su realidad actual. La población está en la calle reclama LIBERTAD.

Todo nuestro apoyo desde venezuela a todos los ciudadanos cubanos. 

cuba es una dicta dura",0
como pa hace sentir digamo,0
"2.     Sergio Levinao Levinao
Condenado a 15 años y 1 día de cárcel por el delito de robo con secuestro y porte ilegal de arma de fuego. Fue encontrado en flagrancia por carabineros mientras huía del lugar junto a 3 acompañantes.",0
"Mi familia nunca fue parte de la élites cubanas, es más, mi abuelo peleó en la revolución, pero el con el tiempo terminó odiando vivir allá. Es muy tonto culpar al bloqueo de todo, pero también lo es eximir de toda culpa al gobierno de cuba.",1
@user @user @user Chussss con los 9 millones pudo pagar el plan que opinas de cuba sos  o no sabes ..no creo que la esten jotiando,0
"Nunca lo Sabremos, pero los hechos indican una Ejecución: Carabineros no llevaba Go Pro al momento de asesinar a Pablo Marchan, el disparo fue a Corta Distancia y asi mismo se abre la tesis de ¿Quien le disparo al Trabajador Forestal? url",0
"Mientras en Cuba buscan liberarse de las ataduras del comunismo, en Colombia buscan abrazarlo.",0
@user Personas mayores y todo!!! Yo creo que la CIA se queda en bancarrota 🤣🤣🤣,1
Vamos Cuba. Más de 6 décadas de dictadura son suficientes. VAMOS CUBA,1
@user @user ¿Y quién va a salir?. Si todos son unos viejos decrépitos y la policía una manga de pencos,1
¿Que tal si imitamos a los cubanos?,0
"🔴 El que intente apoderarse de Cuba, recogerá el polvo de su suelo anegado en sangre, si no perece en la contienda.

somos cuba elimina el bloque o url",1
"La imagen de la Virgen de la Caridad acompaña los manifestantes en Bejucal.

fuerza cuba url",1
"Casi 20 mil casos o más de 20 mil casos en 3 días según cifras oficiales. Pero no, no pasa nada. Para el gobierno es más importante su imagen ante el mundo. 

La gente está muriendo. so scuba sos matanzas",1
"Me gustaría ser pendejo otra vez, y esperar los domingos para ver Smallville.",0
"11jcuba Se reportan protestas en toda Cuba. En provincias como La Habana, Artemisa, Mayabeque, Matanzas, Cienfuegos y Santiago de Cuba, miles de personas permanecen en las calles url url",1
"@user A todo puerco le llega su 26. Y ya tu estas cebado. El 26 de julio será un día de luto para cuba, será el día de la desgracia cubana, pero quizás nos demos una alegría tu juicio y sentencia.",1
"Algunas donaciones ofrecidas al país no se han podido hacer efectivas por las duras restricciones que impone el bloqueo y que se ha intensificado en medio de esta pandemia.
cubano est sola elimina el bloque o cuba🇨🇺 url",1
"Aquí está el Presidente de cuba marchando junto al Pueblo para exigir el fin del bloqueo criminal de eeuu
No te dejes engañar, las multitudinarias marchas son para responder al intento desestabilizador de un grupo de mercenarios pagados en Miami. url",1
"@user @user @user Pero chupame la pija gorda de mierda, anda a bañarte otaku sucia del orto. Son solo una mancha en Europa conocidos porque perdieron todos sus intentos de colonización.",0
"...............

Estamos acostumbrados a predecir y especular con lo que sucederá pero, qué pasaría si en vez de predecir nos preguntamos lo que NO va a suceder para así sacarlo de las expectativas, como lo hizo Miguel Angel mientras esculpía su David.",0
El pueblo cubano está dando la batalla.Estamos con todo aquellos que luchan contra el comunismo!,0
"Desde nicaragua para el mundo.

Estamos en total apoyo y respaldo al Pueblo y gobierno de cuba

Alerta todos porque este es un plan que desarrolla el enemigo de los países no alineados para crear inestabilidad en los pueblos revolucionarios.

somos cuba

elimina el bloque o url",0
"Nos quitaron tanto que terminaron hasta por quitarnos el miedo.
Amo esta foto.
so scuba url",1
Que disgusto va a tener Bergoglio cuando se entere que los cubanos no quieren ser pobres y quieren ser libres,0
"Cuéntenle a la derecha obsesionada con Cuba que en Chile también existen los derechos humanos y aquí nos reprimieron desde el día n°1 de la revuelta!

Tenemos mutiladxs y muertxs desde el 18O y detenidxs desaparecidxs desde el año 73!

debate a prue bo dignidad",0
"En el vivo del kun el papu dijo ""Pongamosle fernet a la copa"" y kun dice ""Te parece ensuciarla así, tanto que nos costó conseguirla?"" jajsdjasd",0
"El Dictador Comunista que gobierna Cuba llamando a matar ciudadanos que piden libertad por cadena nacional. El gobierno que te gusta a vos, kirchnerista hijo de remil puta. so scuba url",0
"Máxima Difusión!!!! Desconozco las cuentas de las embajadas, favor de citarlos a mi tweet o hacer RT con la cita. @user @user @user @user url",1
"Protestar por la Nutella está bien.
Si protestan bananeros y arroceros está mal. 

- Un Lassie",0
"Trabajadores de la cultura, radio y televisión permanecen en las calles, pues las calles son de la revolución.

viva fidel
 lacalle es de los revolucionario s  cuba resist e url",1
"EN VIVO | Masivas marchas al norte y sur de Cuba: “¡No tenemos miedo, queremos libertad!” url",1
"🏓Los rojos furiosos borrando mensajes, típica técnica para seguir con el cuento de la Caperucita roja &amp; Las mil y una mentiras.. Lo conoces?
 🏓Claramente No saben discernir entre el bien o el mal.
🏓Pero sirve para abultar las billeteras personales💄 ja due es la cumbia url",0
"🇨🇺cuba| Cuba se levanta.

Masivas protestas en toda la isla contra del Régimen...

""LIBERTAD, LIBERTAD, LIBERTAD""
""Abajo el Comunismo""
so scuba url",1
"Fuerza mi Cuba, me uno al dolor de mi Patria… so scuba 🇨🇺",1
Altas ganas de ir a tu casa y comerte a besos,0
"@user Y todavía se creen con la calidad moral de avalar la conducta delictiva de López, diciendo que es “honesto”, como si supieran que es eso",0
"60 años tiene la dictadura cubana. 
60 años de miseria. 
60 años de fracasos. 
60 años sin Libertad. 
60 años donde una élite destruyó su economía. 
Ojalá podamos ver YA, un cambio político en la isla.",1
"🇨🇺📢 No vamos a permitir que ningún contrarrevolucionario vendido al gobierno de los eeuu, recibiendo dinero de las agencias y dejándose llevar por estrategias de subversión ideológica, provoquen desestabilización en nuestro pueblo. 

👉 Habrá una respuesta revolucionaria url",1
"EN VIVO | Masivas marchas al norte y sur de Cuba: “¡No tenemos miedo, queremos libertad!” url",1
Después de décadas de sufrimiento ahora buscan una guerra civil. ¡Dejad caer el muro! so scuba,0
"Sucediendo AHORA:
“ NO TENEMOS MIEDO” gritan los cubanos de San Antonio de los Baños protestando en las calles. cuba

Castro, @user, no se atrevan a reprimir! El mundo entero está mirando!
patria y vida url",1
“te voy a hacer lo que nunca te han hecho” en serio? me vas a hacer sentir seguro y me vas a dar estabilidad emocional? adelante,0
"La dictadura cubana fracasó por no poder darles solo tres cosas a su gente: Desayuno, comida y cena.",0
"@user No todos  no todos Chile no caerá somos mas los patriotas tengo fé.
Viva Cuba libre y Chile tambien.",0
"Ayúdame para que se multipliquen mis bonos
 url url",0
El Bananero ve mi cuenta desde Santa Cruz y me ama,0
"Si hay algo que aborrezco de los comunistas, es el uso del concepto de “pueblo”.
Llegan al poder a nombre del “pueblo” y luego quitan las libertades a nombre del “pueblo”.

ja due compl ice
so scuba url",0
"Es el primer título después de 28 años. 
La mitad de la población argentina tiene menos de 35 años.
Fue el primer logro que vio toda una generación.
Vamos a llegar al Mundial con un equipo que se va a sentir querido y campeón. 
Avanza el equipo de Scaloni. url",0
"➡️ Cuba podrá contra toda manipulación mediática ✊🏻🇨🇺 

✅ Señores del imperio respeten las soberanías de los países.

sise puede cuba plomo19 url",1
"🛑URGENTE:

El actual Dictador de Cuba, Miguel Díaz-Canel, ordena movilizar a todo el ejército cubano:

1. Saca fuerzas paramilitares y pistoleros del régimen a la calle.

2. Convoca “A todos los comunistas y revolucionaros” a estar armados y “defender la revolución”

so scuba 🇨🇺 url",0
las madres te sueltan el comentario más hiriente que alguien te puede soltar y luego te llaman pa cenar como si nada,0
Qué ganas de que Bonucci o Chiellini levanten a Sterling como ayer Otamendi a Neymar.,0
"@user Nadie les cree los viejos chamullos de siempre, es el pueblo cubano harto de la dictadura que ustedes tanto apoyan y que busca su liberación. Ojalá no haya un baño de sangre esta vez",0
PUTA DEJEN HABLAR PO WEON,0
"@user Y tu emote bro? A verdad eres una mrd de player que ni a top 100 llegas
Salu2",0
"A mi que no me digan que no hay culpables en esta crisis... si los hay y en más de 60 años no han tenido la decencia de asumir sus responsabilidades como funcionarios públicos...

Hasta cuándo? 
so scuba sos matanzas url",1
"Desde Nicaragua 🇳🇮 nos unimos al grito de elimina el bloque o 🚫 contra el pueblo de Cuba 🇨🇺 fuera el imperialismo mercenario 🦅 

@user
@user
@user

somos cuba 
sise puede cuba url",0
"@user Escuché que algún aweonao hablo de bloqueó a Cuba ? Cual bloqueó 
url",0
"@user @user Sigan filmando aunque no tengan Internet! Después los envías es muy importante! Todos estamos emocionados, todo llega!
so scuba fuerza cuba",1
Parece ser que los castro chavistas organizaron otra protesta para desestabilizar un exitoso país latinoamericano ah no para fue en cuba entonces totalmente sin influencias externas esto miren todos acá,0
"Viendo por DTV la sesión de Diputados del día 8 de julio, interpelación al Jefe de Gabinete de Ministros.

Que asco me da Santiago Cafiero.
Que grande le queda su cargo.",0
"En video: Mia Khalifa llama ""singao"" a Diaz-Canel url",1
"“El bloqueo es cruel, es duro, es una medida impuesta contra el pueblo, contra hombres, mujeres, niños; el bloqueo es, incluso, un acto genocida”. 

lascal lesson de los revolucionario s 
lacalle es de los revolucionario s url",1
"Este es el mapeo de las manifestaciones en Cuba. Se suman mas y mas. (Nudo en la garganta) Vamooo'

so scuba 🇨🇺🕊️ url",1
"Félix de Bedout diciendo dizque que toca conquistar a los que votaron en blanco… Dale, papá, vestite bonito que hoy te llevo a cenar y después te presento a mis papás. ¡Qué gonorrea con esta gente!",0
"Abajo el injusto Bloqueo contra la Revolución cubana, los colaboradores cubanos reafirmamos nuestro incondicionalidad con la Revolución cubana. @user
@user
@user
@user
@user
@user
@user
@user url",1
@user @user @user Ver para creer estás maromas y dieta de sapos!!! ¡Ebrard hizo la linea 12 Delgado era secretario de fianzas!,0
"@user @user No solo hambre y desigualdad, sino competencia y atropellos. 

Yo respaldo el SOS promovido por el mismo pueblo cubano. Las imágenes son reales y contundentes. 

Una vez obtengan su libertad, q escojan sus caminos y su destino. Lo mismo añoro para nuestro pueblo:

¡PATRIA Y VIDA!",0
@user igual te queda re bien pienso,0
"🚨Llego la hora de que la sociedad colombiana haga una profunda reflexión, con los impuestos se entrenaron los mercenarios que asesinaron al Presidente de Haití, con esos mismos impuestos y con el mismo entrenamiento que se han matado jóvenes colombianos.

Reflexionar",0
"Argentina campeón con Brasil.
Italia campeón con Inglaterra.
Se levanta Cuba  contra el comunismo. 
Que lindo domingo! 
Cuándo  arrancamos?",0
@user En Chile es más difícil encontrar una mermelada en frasco que en doy pack. Vienen todas como en sachet. Te llevo (?,0
"Me estoy jugando la carrera ahora mismo porque supuestamente soy un mercenario...Pero aquí hay algo mas importante y son las vidas humanas y mi patria🇨🇺
so scuba
sos matanzas url",1
"11jcuba Se reportan protestas en toda Cuba. En provincias como La Habana, Artemisa, Mayabeque, Matanzas, Cienfuegos y Santiago de Cuba, miles de personas permanecen en las calles url url",1
"so scuba patria y vida movimientos an isidro cuba Ay, los Santiagueros! 😘",1
"Somos la generación que causará revolución. Todo lo que nuestros ancestros no pudieron romper con lazos de esclavos , opresión, pobreza y maldiciones nosotros los vamos a romper. LATINOAMERICANOS ESTAMOS DESPERTANDO!",1
AHORA 🇨🇺 | El pueblo cubano saliendo masivamente a la calle pidiendo LIBERTAD!!!! so scuba url,1
"""cuba🇨🇺 resiste al bloqueo. Jamás doblegaremos nuestras banderas"": Díaz-Canel en San Antonio de los Baños patria o muerte @user cuba cuba viva",1
"Chilenos, no debemos aceptar esa tontera del wallmapu, Chile es uno sólo, no hay territorios diferentes en nuestra Patria, menos de criminales. Eso afecta la Soberania interna y externa del país, las FF.AA.estan en la obligación de extirpar esos apéndices cancerosos.",0
"Mientras➕intenta el enemigo desesperadamente d asfixiarnos, ➕crece el valor y el patriotismo d los cubanos comprometidos con esta revolu cin, d los agradecidos. La Patria cuando se quiere con el❤️se defiende, no se vende. lacalle es de los revolucionario s cuba ujc @user url",1
"""En Cuba las calles son de los revolucionarios. Tienen que pasar por encima de nuestros cadáveres y estamos dispuestos a todo. Que salgan a las calles todos los comunistas"". Diaz Canel
El jefe de la mafia de privilegiados amenaza de muerte a los hambrientos y llama al terror.",1
"Tu revolucion carroñera esta muerta, lo que queda es enterrarla. @user",1
"Si quieren tener un verdadero gesto con cuba, abran  bloque o y vamos a ver cómo tocamos.¿Por qué no lo hacen? ¿Qué fundamento legal y moral sostiene que un gobierno extranjero le aplique esa política a un país pequeño en medio de situaciones tan adversas"" @user url",1
"Se pide ""Libertad, libertad"" en el malecón de La Habana. so scuba",1
Hemos llegado a tal aberración que  resfriarse se ha convertido en una amenaza y un problema social.,0
"miro news Algo pasa en Cuba, ¿van a salir del Comunismo mientras nosotros entramos? Un aullido",0
@user Claro.  Y para eso se trae tanto inmigrantes que vosotros defendéis.,1
"ayuda human it aria Sí
interven ci on human it aria No

so scuba 
sos matanzas cuba 
so scuba delu to",1
"Policias en santiago de Cuba. Cuba golpeando a las niñas por gritar libertad ,comida y medicina !!😭😭😭😭😭😭😭😭😭😭😭💔💔💔💔 url",1
"@user @user Ahora van a aprovechar para magnificar y manipular lo que sea que suceda!! Tenemos que estar con loa ojos abiertos, para no caer en las redes de las noticias falsas.

sse puede cuba",1
"En los ultimos 6 meses, el fondo E cayo un 10%. 

no lo gastamos, se perdio, desaparecio. 

No fuimos nosotros quienes gastamos un 10%, fueron las AFP que lo perdieron.

lo que estaban tan preocupados de las pensiones y frenaron los retiros ahora no dicen nada.

@user",0
"Cayó el muro de Berlín, cayó la Unión Sovietica, queda poco para que llegue el momento, Cuba será libre. Estamos conectados, no tenemos miedo. La dictadura tiene miedo, sabe que no podrá contra el pueblo completo. No le alcanzarán las balas, ni las cárceles. so scuba, LIBERTAD!",1
"@user @user @user El comunismo siempre empieza y acaba combatiendo a su propio pueblo.

Mucha fuerza para los cubanos dispuestos a derrocar al régimen.

¡Viva Cuba y Chile libre de comunistas!",0
"Para la REPRESION, si hay Dinero??
so scuba",1
"El miedo es el que no deja pelear, pero cuba ya se quitó el miedo y alza su voz en contra de la dictadura genocida de los Castro. Viví en su tierra y son maravillosos. Todo mi apoyo, gratitud por tan buenos meses y mi profundo cariño. Espero logren pronto su libertad. so scuba url",0
@user @user @user Pobre pendeja eres una míserable parasita,0
"Ahora mismo en el cable están hablando de todo
so scuba url",1
🇨🇺 DÍA HISTÓRICO | Camagüey se suma a las protestas masivas en cuba pidiendo LIBERTAD. so scuba url,1
"Tenemos 47 razones para seguir gritando.

so scuba 
sos matanzas 

¿Hasta cuando asere?",1
"Malecón de la Habana, Cuba despertó. url",1
